code	Articles	tag_1	tag_2	tag_3	tag_4	tag_5	tag_6	tag_7
57400	L6222-8; R6222-15; R6222-16; R6222-17; R6222-18; R6222-16-1; L6222-7; L6222-12; L6222-9; D6222-19-1; D6222-19; D6222-20; L6222-11; L6222-10; R6222-9; R6222-10; R6222-11; R6222-12; R6222-13; R6222-14; R6222-6; R6222-7; R6222-8; L6222-13; L6222-14	Emploi - Formation	Apprentissage	Contrat de Travail	Durée du contrat			
57500	L6221-1; L6221-2	Emploi - Formation	Apprentissage	Contrat de Travail	Définition, régime juridique			
57600	R6222-22; R6222-23; L6222-18; L6222-21; R6222-21; L6222-19; L6222-22	Emploi - Formation	Apprentissage	Contrat de Travail	Rupture du contrat			
57700	L6222-15; L6222-16; L6222-17	Emploi - Formation	Apprentissage	Contrat de Travail	Succession contrats			
57800	R6224-10; R6224-11; R6224-12	Emploi - Formation	Apprentissage	Enregistrement du contrat	Apprenti employé par ascendant			
57900	L6224-4; L6224-2; L6224-3; L6224-6; L6224-8; R6224-1; R6224-4; R6224-6; L6224-7; L6224-1	Emploi - Formation	Apprentissage	Enregistrement du contrat	Enregistrement			
58000	R6226-1; R6226-2; R6226-3; R6226-4; R6226-5; R6226-6	Emploi - Formation	Apprentissage	Entreprise de travail temporaire	Entreprise de travail temporaire			
58100	L6222-35; L6222-36; L6222-34	Emploi - Formation	Apprentissage	Examen	Examen			
58200	R6222-41	Emploi - Formation	Apprentissage	Examen	Présentation, préparation			
58300	D6211-2	Emploi - Formation	Apprentissage	Généralités	Contrat d'objectifs et de moyens			
58400	L6211-4; L6211-3; L6211-1; L6211-2	Emploi - Formation	Apprentissage	Généralités	Généralités			
58500	D6211-3; D6211-4; D6211-5; R6211-6	Emploi - Formation	Apprentissage	Généralités	Rôle des chambres consulaires			
60150	L6222-42; L6222-43; L6222-44	Emploi - Formation	Apprentissage	Mobilité internationele et européenne des apprentis				
58600	L6222-39	Emploi - Formation	Apprentissage	Médiateur consulaire	Médiateur consulaire			
58700	L6223-9	Emploi - Formation	Apprentissage	Obligation de l'employeur	Dispositions d'application			
58800	L6223-4; L6223-3; L6223-2	Emploi - Formation	Apprentissage	Obligation de l'employeur	Engagement formation			
58900	R6223-22; R6223-23; R6223-24; L6223-8; R6223-25; R6223-26; R6223-27; R6223-28; R6223-29; R6223-30; R6223-31; L6223-5; L6223-7; L6223-6	Emploi - Formation	Apprentissage	Obligation de l'employeur	Maître d'apprentissage			
58910	L6223-5; R6223-22	Emploi - Formation	Apprentissage	Obligation de l'employeur	Maître d'apprentissage	principe		
58920	L6223-6; R6223-23	Emploi - Formation	Apprentissage	Obligation de l'employeur	Maître d'apprentissage	partage de fonction		
58930	L6223-7	Emploi - Formation	Apprentissage	Obligation de l'employeur	Maître d'apprentissage	temps nécessaire à l'accompagnement		
58940	L6223-8	Emploi - Formation	Apprentissage	Obligation de l'employeur	Maître d'apprentissage	formation nécessaire à l'accompagnement		
58950	R6223-24	Emploi - Formation	Apprentissage	Obligation de l'employeur	Maître d'apprentissage	conditions de compétences professionnelles		
58960	R6223-25; R6223-26; R6223-27	Emploi - Formation	Apprentissage	Obligation de l'employeur	Maître d'apprentissage	Maître d'apprentissage confirmé	conditions	
58970	R6223-28; R6223-29; R6223-30; R6223-31	Emploi - Formation	Apprentissage	Obligation de l'employeur	Maître d'apprentissage	Maître d'apprentissage confirmé	organismes délivrant le titre	
59000	R6223-17; R6223-18; R6223-19; R6223-20; R6223-21; R6223-10; R6223-11; R6223-12; R6223-14; R6223-15; R6223-16; R6223-1; R6223-2; R6223-4; R6223-5; L6223-1; R6223-6; R6223-7; R6223-8; R6223-9	Emploi - Formation	Apprentissage	Obligation de l'employeur	Organisation de l'apprentissage			
59100	L6225-8	Emploi - Formation	Apprentissage	Opposition, Suspension, interdiction	Dispositions d'application			
59200	R6225-10; R6225-11; R6225-12	Emploi - Formation	Apprentissage	Opposition, Suspension, interdiction	Interdiction recrutement nouveaux apprenti			
59300	R6225-1; R6225-2; R6225-3	Emploi - Formation	Apprentissage	Opposition, Suspension, interdiction	Mise en demeure préalable			
59400	L6225-2; R6225-4; R6225-5; R6225-6; R6225-7; R6225-8; L6225-3	Emploi - Formation	Apprentissage	Opposition, Suspension, interdiction	Opposition à engagement apprentis			
59500	L6225-1	Emploi - Formation	Apprentissage	Opposition, Suspension, interdiction	Opposition à l'engagement			
59600	R6225-9	Emploi - Formation	Apprentissage	Opposition, Suspension, interdiction	Suspension			
59700	L6225-6; L6225-7; L6225-5; L6225-4	Emploi - Formation	Apprentissage	Opposition, Suspension, interdiction	Suspension, Interdiction			
59800	L6522-1; L6522-2; D6522-1; D6522-2	Emploi - Formation	Apprentissage	Outre - mer	DOM, Saint Barthélemy, Saint - Martin, St Pierre et Miquelon			
59900	R6227-1; R6227-2; R6227-3; R6227-4; R6227-5; R6227-6; R6227-7; R6227-8; R6227-9; R6227-10	Emploi - Formation	Apprentissage	Pénal	Pénal			
60000	D6271-1; D6271-2; D6271-3; D6272-1; D6272-2; L6227-2; L6227-1; L6227-3; L6227-4; L6227-5; L6227-6; L6227-7; L6227-8; L6227-9; L6227-10; L6227-11; L6227-12	Emploi - Formation	Apprentissage	Secteur public				
60100	R6222-59; R6222-60; R6222-61; R6222-62; R6222-63; R6222-64; R6222-65; L6222-41; L6222-40	Emploi - Formation	Apprentissage	Sportif haut niveau	Sportif haut niveau			
60200	R6232-4; R6232-5; R6232-6; R6232-7; R6232-8; R6232-9; R6232-10; R6232-11; R6232-1; R6232-2; R6232-13; R6232-14; R6232-15; R6232-16; L6231-1; L6231-2; L6231-3; L6231-4; L6231-5; L6232-1; L6232-2; L6232-3; L6232-4; L6232-5; L6231-4-2; L6231-4-1	Emploi - Formation	Apprentissages: centres	Centres de formation	Création de centres apprentis			
60300	L6232-6; L6232-7; L6232-8; L6232-9; L6232-10; D6232-17; R6232-18; R6232-19; R6232-20; R6232-21; R6232-22; R6232-23; R6232-24; D6232-25	Emploi - Formation	Apprentissages: centres	Centres de formation	Création sections apprentissage, unités de formation			
60400	L6232-11	Emploi - Formation	Apprentissages: centres	Centres de formation	Dispositions d'application			
60500	R6233-46; R6233-47; R6233-48; R6233-49; R6233-31; R6233-32; R6233-33; R6233-34; R6233-35; R6233-36; R6233-37; R6233-38; R6233-39; R6233-40; R6233-41; R6233-42; R6233-43; R6233-44; R6233-45; R6233-22; R6233-23; R6233-24; R6233-25; R6233-26; R6233-27; R6233-28; R6233-29; R6233-50; R6233-51	Emploi - Formation	Apprentissages: centres	Centres de formation	Fonctionnement: Organisation			
60600	L6233-3; L6233-4; L6233-5; L6233-6; L6233-7; R6233-12; R6233-13; R6233-14; R6233-15; R6233-16; R6233-17; R6233-18; R6233-19; R6233-20; R6233-21	Emploi - Formation	Apprentissages: centres	Centres de formation	Fonctionnement: Personnel			
60700	R6233-62; D6233-63; D6233-64; D6233-65; R6233-55; R6233-56; R6233-57; R6233-58; R6233-59; R6233-60; R6233-61; R6233-61-1; L6233-8; L6233-9; D6233-51-1; R6233-52; R6233-53; R6233-54	Emploi - Formation	Apprentissages: centres	Centres de formation	Fonctionnement: Pédagogie			
60800	L6233-10	Emploi - Formation	Apprentissages: centres	Centres de formation	Fonctionnement: Texte prévoyant un décret			
60900	R6233-1; R6233-2; R6233-3; R6233-4; R6233-5; R6233-6; R6233-7; L6233-1; L6233-2; L6233-1-1; R6233-8; R6233-9; R6233-10; R6233-11	Emploi - Formation	Apprentissages: centres	Centres de formation	Fonctionnement: ressources			
61000	R6231-1	Emploi - Formation	Apprentissages: centres	Centres de formation	Missions centres apprentis			
61100	L6234-1; L6234-2	Emploi - Formation	Apprentissages: centres	Centres de formation	Pénal			
61200	L6243-2; L6243-3; D6243-5	Emploi - Formation	Apprentissages: centres	Financement	Aides: Exonérations			
61300	R6243-6; L6243-1; R6243-1; R6243-2; R6243-4; L6243-1-1; L6243-1-2	Emploi - Formation	Apprentissages: centres	Financement	Aides: Indemnité forfaitaire			
61400	L6243-4	Emploi - Formation	Apprentissages: centres	Financement	Aides: Texte prévoyant un décret			
61500	R6242-8; R6242-9; R6242-10; R6242-4; R6242-5; R6242-15-1; L6242-1; L6242-2; L6242-3; L6242-4; L6242-5; R6242-12; R6242-13; R6242-14; R6242-15; R6242-16; R6242-18; R6242-19; R6242-20; R6242-21; R6242-22; R6242-24; R6242-1; R6242-2; R6242-3	Emploi - Formation	Apprentissages: centres	Financement	Organismes collecteurs			
61600	L6244-1	Emploi - Formation	Apprentissages: centres	Financement	Pénal			
61700	L6241-3; L6241-9; L6241-8-1; L6241-8; L6242-3-1; L6242-7; L6242-8; L6242-9; L6242-10; L6252-7-1	Emploi - Formation	Apprentissages: centres	Financement	Taxe apprentissage			
61900	R6241-27; R6241-28; R6241-25; R6241-26; L6241-10; L6241-11; R6241-20; R6241-22; R6241-23; R6241-24	Emploi - Formation	Apprentissages: centres	Financement	Taxe apprentissage: Affectation des fonds			
62000	R6241-3-1; L6241-1; L6241-2; R6241-1; R6241-2; R6241-3; R6241-5; R6241-6; R6241-7; R6241-10; D6241-4	Emploi - Formation	Apprentissages: centres	Financement	Taxe apprentissage: Principes			
62100	L6241-12	Emploi - Formation	Apprentissages: centres	Financement	Taxe apprentissage: Texte prévoyant un décret			
62200	R6241-19; L6241-4; L6241-5; L6241-6; L6241-7	Emploi - Formation	Apprentissages: centres	Financement	Taxe apprentissage: versements libératoires			
61800	L6241-13	Emploi - Formation	Apprentissages: centres	Financement	Taxe apprentissage intermittents			
62300	L6252-7; L6252-8; L6252-9; R6252-6; R6252-7	Emploi - Formation	Apprentissages: centres	Inspection, contrôle	Contrôle administratif, financier: Déroulement			
62400	L6252-4; L6252-5; L6252-6; L6252-4-1	Emploi - Formation	Apprentissages: centres	Inspection, contrôle	Contrôle administratif., financier: Objet, Fonctionnaires			
62500	L6252-1; L6252-2; L6252-3; R6252-1; R6252-2; R6252-3; R6252-4; R6252-5	Emploi - Formation	Apprentissages: centres	Inspection, contrôle	Contrôle des centres de formation			
62600	L6252-13	Emploi - Formation	Apprentissages: centres	Inspection, contrôle	Dispositions d'application			
62700	L6251-1; R6251-1; R6251-2; R6251-3; R6251-4; R6251-5; R6251-6; R6251-7; R6251-8; R6251-9; R6251-10; R6251-11; R6251-12; R6251-13; R6251-14; R6251-15; R6251-16; R6251-17; R6251-18; R6251-19	Emploi - Formation	Apprentissages: centres	Inspection, contrôle	Inspection apprentissage			
62800	L6252-10; L6252-11; L6252-12; R6252-8	Emploi - Formation	Apprentissages: centres	Inspection, contrôle	Sanctions			
62900	L1235-8; D1235-20; D1235-19; D1235-18; L1235-7; L1235-9; D1235-21	Emploi - Formation	Contrat à durée Indéterminée (CDI): Licenciement économique	Contestation des irrégularités	Contestations			
63000	L1233-1	Emploi - Formation	Contrat à durée Indéterminée (CDI): Licenciement économique	Dispositions communes	Champ d'application			
63100	L1233-2; L1233-5; D1233-2-1; D1233-2; L1233-7; R1238-1; R1233-1; L1233-6; L1233-3; L1233-4; R1233-2-2	Emploi - Formation	Contrat à durée Indéterminée (CDI): Licenciement économique	Dispositions communes	Dispositions communes			
63200	L1233-91	Emploi - Formation	Contrat à durée Indéterminée (CDI): Licenciement économique	Dispositions communes	Décret			
63300	L1233-57-12; L1233-57-13; L1233-57-9; L1233-57-10; L1233-57-11	Emploi - Formation	Contrat à durée Indéterminée (CDI): Licenciement économique	Grandes entreprises, fermeture et repreneur	Info salariés et autorités administratives			
63400	R1233-15; L1233-57-14; L1233-57-15; L1233-57-16; L1233-57-17; L1233-57-18; L1233-57-19; L1233-57-20; L1233-57-21; L1233-57-22; R1233-15-1; R1233-15-2	Emploi - Formation	Contrat à durée Indéterminée (CDI): Licenciement économique	Grandes entreprises, fermeture et repreneur	Recherche d'un repreneur			
63500	L1233-34; L1233-35; R1233-3-1; R1233-3-2; R1233-3-3; L1233-35-1; L1233-36; L1233-37; L1233-28; L1233-29; L1233-30; L1233-31; L1233-32; L1233-33	Emploi - Formation	Contrat à durée Indéterminée (CDI): Licenciement économique	Licenciement 10 salariés ou + 30 jours	Consultation représentants du personnel			
63600	L1233-24-4; L1233-26; L1233-27; L1233-25; L1233-21; L1233-22; L1233-23; L1233-24; L1233-24-1; L1233-24-2; L1233-24-3	Emploi - Formation	Contrat à durée Indéterminée (CDI): Licenciement économique	Licenciement 10 salariés ou + 30 jours	Dispositions générales			
63700	L1233-53; L1233-56; D1233-11; D1233-12	Emploi - Formation	Contrat à durée Indéterminée (CDI): Licenciement économique	Licenciement 10 salariés ou + 30 jours	Intervention administration			
63800	L1233-57-4; L1233-57; L1233-57-1; L1233-57-2; L1233-57-3; L1233-57-5; L1233-57-6; L1233-57-7; L1233-57-8; R*1233-3-4; R1233-3-5; D1233-14; D1233-14-1; D1233-14-2; D1233-14-3; D1233-14-4	Emploi - Formation	Contrat à durée Indéterminée (CDI): Licenciement économique	Licenciement 10 salariés ou + 30 jours	Plan de Sauvegarde de l'Emploi (PSE) et intervention administration			
63900	R1233-7; L1233-49; L1233-46; L1233-48; L1233-50; L1233-51; D1233-4; R1233-6; R1233-9; D1233-10; D1233-5	Emploi - Formation	Contrat à durée Indéterminée (CDI): Licenciement économique	Licenciement 10 salariés ou + 30 jours	Plan de Sauvegarde de l'Emploi (PSE) information administration			
64000	L1233-38; L1233-42; L1233-39; L1233-43; L1233-44; L1233-45; L1233-45-1	Emploi - Formation	Contrat à durée Indéterminée (CDI): Licenciement économique	Licenciement 10 salariés ou + 30 jours	Procédure à l'égard des salariés			
64100	L1238-4; L1238-2; L1238-3; R1238-5	Emploi - Formation	Contrat à durée Indéterminée (CDI): Licenciement économique	Licenciement 10 salariés ou + 30 jours	Pénal			
64200	L1233-9; L1233-8; L1233-10	Emploi - Formation	Contrat à durée Indéterminée (CDI): Licenciement économique	Licenciement moins 10 salariés 30 jours	Consultation représentants du personnel			
64300	L1233-13; L1233-12; L1233-11; L1233-14	Emploi - Formation	Contrat à durée Indéterminée (CDI): Licenciement économique	Licenciement moins 10 salariés 30 jours	Entretien préalable			
64400	L1233-19; D1233-3; L1233-20; R1238-2	Emploi - Formation	Contrat à durée Indéterminée (CDI): Licenciement économique	Licenciement moins 10 salariés 30 jours	Information de l'administration			
64500	L1233-16; L1233-15; L1233-17; L1233-18	Emploi - Formation	Contrat à durée Indéterminée (CDI): Licenciement économique	Licenciement moins 10 salariés 30 jours	Notification du licenciement			
64600	L1233-58; L1233-59; L1233-60; L1233-60-1	Emploi - Formation	Contrat à durée Indéterminée (CDI): Licenciement économique	Redressement judiciaire (RJ) Liquidation judiciaire (LJ)	Redressement judiciaire (RJ) Liquidation judiciaire (LJ)			
64700	R1238-6; L1238-5	Emploi - Formation	Contrat à durée Indéterminée (CDI): Licenciement économique	Redressement judiciaire (RJ) Liquidation judiciaire (LJ)	Redressement judiciaire (RJ) Liquidation judiciaire (LJ) Pénal			
64800	L1235-14; L1235-11; L1235-15; L1235-12; L1235-13; L1235-10; L1235-17; L1235-16	Emploi - Formation	Contrat à durée Indéterminée (CDI): Licenciement économique	Sanction des irrégularités	Sanction			
64900	L1235-7-1	Emploi - Formation	Contrat à durée Indéterminée (CDI): Licenciement économique	Sanction des irrégularités	Voies de recours			
71400	L6322-42; L6322-43	Emploi - Formation	Formation professionnelle Continue	Bilan de compétences	Conditions d'ancienneté			
71500	R6322-37; R6322-35; R6322-38; R6322-39; R6322-36	Emploi - Formation	Formation professionnelle Continue	Bilan de compétences	Contenu, déroulement			
